Gwen,LeeSin,Hwei,Jinx,Lulu,Yorick,Viego,TwistedFate,Lucian,Nami,-1372,200,NA1_4995519390,1869
Camille,Viego,Zyra,Twitch,Zilean,MonkeyKing,LeeSin,Ahri,Karthus,Renata,-15635,200,NA1_4995519916,1418
Sion,Viego,Ekko,Varus,Galio,Aatrox,Sylas,Zed,Smolder,Bard,5253,100,NA1_4995520440,1665
Vladimir,Briar,Yone,Ashe,Alistar,Cassiopeia,Gragas,Zed,Jinx,Sona,9689,100,NA1_4995520665,2174
Riven,FiddleSticks,Annie,Caitlyn,Thresh,Pantheon,JarvanIV,Taliyah,Kaisa,Pyke,-6955,200,NA1_4995520706,931
Darius,Rumble,KSante,Kalista,Renata,Nasus,Elise,Yone,Jinx,Soraka,-6734,200,NA1_4995520723,1532
Kayle,Shen,Yasuo,Sivir,Soraka,Jayce,RekSai,Neeko,Smolder,Milio,-8850,200,NA1_4995520831,1435
MasterYi,Graves,Zac,Draven,Amumu,Quinn,Shaco,Taliyah,MissFortune,Milio,-4038,200,NA1_4995520875,1972
Kled,Belveth,Akali,Jhin,Nami,Darius,Gragas,Yasuo,Jinx,Lulu,9956,100,NA1_4995520877,1740
Shen,Skarner,Syndra,Zeri,Lulu,Kayle,Ekko,Qiyana,Kaisa,Thresh,-10346,200,NA1_4995521456,1653
Darius,Kayn,Katarina,Xayah,Velkoz,Gragas,Shen,Vladimir,Jinx,Lulu,-7300,200,NA1_4995521809,1572
Camille,Khazix,Veigar,Caitlyn,Shaco,Akali,Graves,Ahri,Jayce,Alistar,-8901,200,NA1_4995521853,2015
Yorick,Kayn,Galio,Jinx,Thresh,Shen,Diana,Yone,Jhin,Anivia,-12997,200,NA1_4995522059,1688
Ornn,Trundle,Chogath,Tristana,Milio,Gwen,Rengar,Akshan,Vayne,Janna,-16551,200,NA1_4995522692,1596
Sion,LeeSin,Malphite,Twitch,Lulu,Nasus,XinZhao,Sylas,Draven,Nami,-12682,200,NA1_4995522858,1434
Trundle,Kayn,Kled,Jhin,Zyra,Gangplank,Rengar,Hwei,Caitlyn,Milio,-2345,100,NA1_4995522871,2410
Jax,Sylas,Diana,Lucian,Brand,Garen,Rumble,Kindred,Vayne,Lulu,-11274,200,NA1_4995522880,1640
Garen,Sylas,Rumble,Jinx,Janna,Gnar,Shen,AurelionSol,Samira,Leona,-10187,200,NA1_4995523037,1747
Olaf,Belveth,Azir,Jinx,Thresh,Sett,Shen,Fizz,Jhin,Rell,7429,100,NA1_4995523054,2002
Ornn,RekSai,Hwei,Jhin,Lux,Camille,Draven,Diana,Nidalee,Rell,-15566,200,NA1_4995523065,1830
Ornn,Skarner,Hwei,Caitlyn,Velkoz,Soraka,Kindred,TwistedFate,Kaisa,Sona,-15799,200,NA1_4995523258,1408
Camille,Khazix,Katarina,Varus,Janna,Darius,Ivern,Leblanc,Jinx,Senna,-12251,200,NA1_4995523352,1895
Urgot,Shen,Leblanc,Kaisa,Rakan,Garen,FiddleSticks,Zed,Jhin,Milio,-10758,200,NA1_4995523488,1558
Kennen,Belveth,Tristana,Draven,Blitzcrank,TwistedFate,Karthus,Zed,Kalista,Pyke,-11067,200,NA1_4995523753,1619
Camille,Ivern,Lux,Zeri,Yuumi,Chogath,FiddleSticks,Qiyana,Jinx,Nami,-6621,200,NA1_4995524078,2536
Sett,Rumble,Zoe,Twitch,Renata,Pantheon,XinZhao,Akali,Varus,Lux,-11594,200,NA1_4995524255,1581
KSante,Khazix,Orianna,Kaisa,Kayle,Darius,Hecarim,Yone,MissFortune,Leona,90,100,NA1_4995524398,107
Gangplank,Belveth,Sylas,Twitch,Milio,Chogath,Graves,Galio,Ezreal,Sona,-7729,200,NA1_4995524426,2122
Gnar,Belveth,Camille,Akshan,Thresh,KogMaw,Karthus,Galio,Varus,Leona,16260,100,NA1_4995524438,925
Aatrox,Evelynn,Tristana,Aphelios,Lulu,Irelia,Kayn,Orianna,Lucian,Galio,-14511,200,NA1_4995524528,1649
Camille,Amumu,Taliyah,Kaisa,Nautilus,Shen,Zed,Malzahar,Twitch,Braum,3495,200,NA1_4995524680,2258
Malphite,FiddleSticks,Tristana,Ezreal,Rumble,Teemo,Ivern,Fizz,Caitlyn,Blitzcrank,-5743,200,NA1_4995524765,1682
Karma,XinZhao,AurelionSol,Jinx,Thresh,Aatrox,Gragas,Syndra,Lucian,Milio,9393,100,NA1_4995524883,1836
Yorick,Shaco,Brand,Ashe,Braum,Jax,Nocturne,Syndra,Zeri,Sona,-12405,200,NA1_4995524948,1707
Yasuo,Rengar,Karma,Nilah,Leona,Jayce,FiddleSticks,Lissandra,Twitch,Pyke,8090,100,NA1_4995525380,1959
Darius,Nidalee,Zed,Jinx,Braum,Jax,FiddleSticks,Akshan,Varus,Senna,9480,100,NA1_4995525825,1471
Riven,Kayn,TwistedFate,Kaisa,Milio,Sett,LeeSin,Hwei,Jhin,Blitzcrank,6330,100,NA1_4995526320,2116
Gragas,Kindred,Zed,Nilah,Janna,Kennen,Khazix,Yone,Xayah,Rakan,-7857,200,NA1_4995526530,1922
Malphite,Viego,Sylas,Jinx,Braum,Darius,Khazix,Ahri,Kaisa,Janna,-15006,200,NA1_4995526607,1466
Jayce,Hecarim,AurelionSol,Caitlyn,Karma,Malphite,Ivern,Cassiopeia,Xayah,Rakan,16993,100,NA1_4995526630,1979
Rammus,LeeSin,Gangplank,Xayah,Nami,Volibear,Evelynn,Orianna,Lucian,Alistar,-8175,200,NA1_4995526962,941
Kayle,Shaco,Akali,Kalista,Renata,Tryndamere,Brand,Naafiri,Aphelios,Bard,11476,100,NA1_4995527007,1569
